"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1904375","regulation of protein localization to cell periphery","54/4660","171/21338",0.31578947368421,1.44599051276259,3.09514979921849,0.00192725334113611,0.0323136143530489,0.0273352666873692,"ENSG00000170759/ENSG00000187566/ENSG00000171208/ENSG00000183098/ENSG00000171132/ENSG00000142627/ENSG00000137845/ENSG00000166900/ENSG00000150551/ENSG00000127955/ENSG00000033800/ENSG00000100568/ENSG00000175497/ENSG00000166997/ENSG00000170310/ENSG00000157227/ENSG00000123384/ENSG00000140992/ENSG00000143353/ENSG00000075624/ENSG00000119729/ENSG00000017260/ENSG00000103653/ENSG00000177105/ENSG00000105270/ENSG00000144868/ENSG00000168993/ENSG00000165527/ENSG00000121957/ENSG00000124313/ENSG00000196632/ENSG00000077463/ENSG00000144681/ENSG00000170296/ENSG00000133216/ENSG00000146648/ENSG00000137497/ENSG00000142208/ENSG00000120992/ENSG00000145349/ENSG00000151502/ENSG00000161203/ENSG00000058404/ENSG00000069329/ENSG00000173402/ENSG00000145506/ENSG00000163818/ENSG00000135926/ENSG00000073921/ENSG00000174775/ENSG00000161011/ENSG00000130762/ENSG00000115306/ENSG00000159023",54
"GO:1905314","semi-lunar valve development","21/4660","52/21338",0.403846153846154,1.84919940574447,3.24079810846435,0.00195163562105371,0.0325156373553054,0.0275061653241892,"ENSG00000154736/ENSG00000175387/ENSG00000125845/ENSG00000101384/ENSG00000137834/ENSG00000122691/ENSG00000131196/ENSG00000019549/ENSG00000139687/ENSG00000148400/ENSG00000067900/ENSG00000136574/ENSG00000107485/ENSG00000067560/ENSG00000250120/ENSG00000135547/ENSG00000138080/ENSG00000168646/ENSG00000184347/ENSG00000163513/ENSG00000066056",21
"GO:0050769","positive regulation of neurogenesis","77/4660","260/21338",0.296153846153846,1.35607956421261,3.05356153214565,0.00195203405835791,0.0325156373553054,0.0275061653241892,"ENSG00000128342/ENSG00000125845/ENSG00000179242/ENSG00000205927/ENSG00000174405/ENSG00000156299/ENSG00000101412/ENSG00000100603/ENSG00000187164/ENSG00000198910/ENSG00000176248/ENSG00000157193/ENSG00000149256/ENSG00000142700/ENSG00000136040/ENSG00000119401/ENSG00000286237/ENSG00000198908/ENSG00000244405/ENSG00000148400/ENSG00000162065/ENSG00000102081/ENSG00000139352/ENSG00000158301/ENSG00000082014/ENSG00000137825/ENSG00000151615/ENSG00000251322/ENSG00000137817/ENSG00000107954/ENSG00000101126/ENSG00000087087/ENSG00000148053/ENSG00000106571/ENSG00000198742/ENSG00000257923/ENSG00000247596/ENSG00000157404/ENSG00000124788/ENSG00000112902/ENSG00000164690/ENSG00000148826/ENSG00000196549/ENSG00000126934/ENSG00000169057/ENSG00000100697/ENSG00000131095/ENSG00000175866/ENSG00000155256/ENSG00000196584/ENSG00000168959/ENSG00000064309/ENSG00000133216/ENSG00000105186/ENSG00000181754/ENSG00000134259/ENSG00000004399/ENSG00000112715/ENSG00000112531/ENSG00000058404/ENSG00000007372/ENSG00000115738/ENSG00000118513/ENSG00000173402/ENSG00000173039/ENSG00000084764/ENSG00000118046/ENSG00000186868/ENSG00000129245/ENSG00000121966/ENSG00000127603/ENSG00000144674/ENSG00000133703/ENSG00000108379/ENSG00000111249/ENSG00000176887/ENSG00000065526",77
"GO:1901989","positive regulation of cell cycle phase transition","46/4660","141/21338",0.326241134751773,1.49384835479256,3.10995152653648,0.00195422013773284,0.0325156373553054,0.0275061653241892,"ENSG00000154839/ENSG00000165480/ENSG00000198176/ENSG00000130037/ENSG00000119541/ENSG00000198171/ENSG00000139842/ENSG00000094804/ENSG00000179051/ENSG00000139687/ENSG00000138594/ENSG00000156831/ENSG00000112029/ENSG00000101224/ENSG00000082014/ENSG00000204569/ENSG00000143476/ENSG00000185324/ENSG00000175305/ENSG00000097046/ENSG00000002822/ENSG00000141867/ENSG00000112576/ENSG00000141552/ENSG00000170312/ENSG00000171848/ENSG00000215301/ENSG00000146834/ENSG00000289690/ENSG00000146648/ENSG00000182185/ENSG00000142208/ENSG00000005483/ENSG00000171566/ENSG00000196510/ENSG00000181163/ENSG00000141564/ENSG00000158402/ENSG00000036257/ENSG00000134057/ENSG00000181965/ENSG00000182247/ENSG00000121068/ENSG00000119203/ENSG00000185630/ENSG00000134371",46
"GO:0000288","nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","28/4660","76/21338",0.368421052631579,1.68698893155636,3.17133507884989,0.00202811937702837,0.033659575143118,0.0284738640830459,"ENSG00000107864/ENSG00000166889/ENSG00000152520/ENSG00000070756/ENSG00000102081/ENSG00000135829/ENSG00000100354/ENSG00000184708/ENSG00000168002/ENSG00000110063/ENSG00000125107/ENSG00000123908/ENSG00000271793/ENSG00000138767/ENSG00000175324/ENSG00000065978/ENSG00000185650/ENSG00000140694/ENSG00000112941/ENSG00000078687/ENSG00000080802/ENSG00000155508/ENSG00000088038/ENSG00000135473/ENSG00000174840/ENSG00000076242/ENSG00000144580/ENSG00000153187",28
"GO:0019068","virion assembly","16/4660","36/21338",0.444444444444444,2.03509775870291,3.28556512966903,0.00204930092377263,0.0339250094697448,0.0286984046753502,"ENSG00000119541/ENSG00000170248/ENSG00000125875/ENSG00000160948/ENSG00000174903/ENSG00000131165/ENSG00000069869/ENSG00000147457/ENSG00000083937/ENSG00000167987/ENSG00000139722/ENSG00000176108/ENSG00000086065/ENSG00000130724/ENSG00000173599/ENSG00000115561",16
"GO:0008016","regulation of heart contraction","72/4660","241/21338",0.298755186721992,1.36799102452229,3.03684795106955,0.00208898423131712,0.0344252167816238,0.0291215483113357,"ENSG00000120907/ENSG00000124205/ENSG00000095209/ENSG00000130037/ENSG00000149596/ENSG00000154118/ENSG00000196924/ENSG00000104369/ENSG00000160014/ENSG00000129244/ENSG00000120457/ENSG00000148926/ENSG00000151090/ENSG00000183230/ENSG00000182963/ENSG00000177098/ENSG00000136574/ENSG00000159640/ENSG00000043591/ENSG00000078814/ENSG00000181072/ENSG00000113569/ENSG00000198947/ENSG00000139445/ENSG00000173020/ENSG00000104936/ENSG00000105711/ENSG00000067842/ENSG00000108953/ENSG00000164588/ENSG00000114923/ENSG00000176842/ENSG00000080824/ENSG00000164983/ENSG00000068305/ENSG00000106688/ENSG00000160460/ENSG00000184719/ENSG00000100678/ENSG00000170214/ENSG00000118160/ENSG00000140416/ENSG00000145349/ENSG00000173826/ENSG00000153956/ENSG00000105409/ENSG00000164180/ENSG00000175084/ENSG00000177508/ENSG00000089250/ENSG00000135547/ENSG00000196557/ENSG00000152049/ENSG00000184185/ENSG00000055118/ENSG00000087258/ENSG00000130529/ENSG00000144935/ENSG00000151067/ENSG00000057294/ENSG00000121068/ENSG00000184588/ENSG00000072310/ENSG00000080709/ENSG00000183873/ENSG00000171298/ENSG00000113448/ENSG00000183023/ENSG00000171385/ENSG00000158286/ENSG00000163485/ENSG00000198626",72
"GO:1902904","negative regulation of supramolecular fiber organization","57/4660","183/21338",0.311475409836066,1.42623654400901,3.06095795402287,0.00209004604103145,0.0344252167816238,0.0291215483113357,"ENSG00000157540/ENSG00000100014/ENSG00000136108/ENSG00000151491/ENSG00000138594/ENSG00000067798/ENSG00000131941/ENSG00000132376/ENSG00000115266/ENSG00000141646/ENSG00000084112/ENSG00000104067/ENSG00000070182/ENSG00000251322/ENSG00000197321/ENSG00000107104/ENSG00000100628/ENSG00000166780/ENSG00000197256/ENSG00000172757/ENSG00000125746/ENSG00000247596/ENSG00000158856/ENSG00000015133/ENSG00000105270/ENSG00000148180/ENSG00000104880/ENSG00000197694/ENSG00000119636/ENSG00000123349/ENSG00000128881/ENSG00000153310/ENSG00000109265/ENSG00000186994/ENSG00000160460/ENSG00000161681/ENSG00000066032/ENSG00000159753/ENSG00000102879/ENSG00000164741/ENSG00000158106/ENSG00000113068/ENSG00000166503/ENSG00000185345/ENSG00000198898/ENSG00000050405/ENSG00000105887/ENSG00000042493/ENSG00000160551/ENSG00000116489/ENSG00000186635/ENSG00000074054/ENSG00000141298/ENSG00000162643/ENSG00000134982/ENSG00000184292/ENSG00000115306",57
"GO:0030834","regulation of actin filament depolymerization","23/4660","59/21338",0.389830508474576,1.78502218665891,3.19168470112994,0.00212024914072654,0.0348349475658564,0.0294681545477862,"ENSG00000100014/ENSG00000151491/ENSG00000138594/ENSG00000241360/ENSG00000070182/ENSG00000197321/ENSG00000100628/ENSG00000172757/ENSG00000247596/ENSG00000158856/ENSG00000112902/ENSG00000148180/ENSG00000197694/ENSG00000109265/ENSG00000160460/ENSG00000159753/ENSG00000198898/ENSG00000050405/ENSG00000105887/ENSG00000042493/ENSG00000116489/ENSG00000115306/ENSG00000077522",23
"GO:0002062","chondrocyte differentiation","41/4660","123/21338",0.333333333333333,1.52632331902718,3.09436330266631,0.00213348680450125,0.0349645870040945,0.0295778212838783,"ENSG00000125845/ENSG00000176624/ENSG00000125965/ENSG00000154764/ENSG00000136378/ENSG00000124813/ENSG00000196739/ENSG00000019549/ENSG00000139687/ENSG00000172819/ENSG00000260428/ENSG00000112293/ENSG00000100399/ENSG00000104447/ENSG00000116833/ENSG00000131873/ENSG00000196562/ENSG00000182197/ENSG00000134245/ENSG00000106571/ENSG00000156466/ENSG00000164087/ENSG00000139219/ENSG00000109906/ENSG00000149948/ENSG00000147862/ENSG00000110693/ENSG00000168056/ENSG00000107779/ENSG00000156427/ENSG00000166949/ENSG00000179295/ENSG00000077092/ENSG00000178882/ENSG00000168646/ENSG00000068885/ENSG00000162510/ENSG00000163513/ENSG00000143816/ENSG00000020633/ENSG00000115339",41
"GO:0010569","regulation of double-strand break repair via homologous recombination","33/4660","94/21338",0.351063829787234,1.60751072961373,3.12023558363104,0.00216802398475407,0.035353388619219,0.0299067227717092,"ENSG00000185787/ENSG00000101596/ENSG00000123562/ENSG00000175792/ENSG00000011258/ENSG00000175643/ENSG00000120616/ENSG00000225830/ENSG00000133863/ENSG00000075624/ENSG00000108469/ENSG00000177383/ENSG00000160803/ENSG00000258366/ENSG00000163875/ENSG00000097007/ENSG00000105229/ENSG00000077463/ENSG00000143799/ENSG00000070423/ENSG00000196367/ENSG00000135999/ENSG00000188486/ENSG00000132436/ENSG00000111247/ENSG00000089280/ENSG00000111602/ENSG00000108561/ENSG00000163605/ENSG00000149311/ENSG00000161956/ENSG00000161010/ENSG00000116670",33
"GO:2000736","regulation of stem cell differentiation","33/4660","94/21338",0.351063829787234,1.60751072961373,3.12023558363104,0.00216802398475407,0.035353388619219,0.0299067227717092,"ENSG00000101384/ENSG00000054598/ENSG00000213626/ENSG00000188986/ENSG00000071655/ENSG00000148400/ENSG00000116833/ENSG00000135111/ENSG00000289720/ENSG00000078747/ENSG00000157240/ENSG00000115548/ENSG00000102054/ENSG00000168621/ENSG00000167491/ENSG00000111642/ENSG00000097007/ENSG00000077463/ENSG00000198492/ENSG00000164736/ENSG00000110693/ENSG00000168056/ENSG00000107077/ENSG00000037474/ENSG00000091127/ENSG00000136045/ENSG00000099381/ENSG00000170004/ENSG00000108379/ENSG00000116044/ENSG00000163513/ENSG00000184292/ENSG00000153187",33
"GO:0043931","ossification involved in bone maturation","14/4660","30/21338",0.466666666666667,2.13685264663805,3.29367780073832,0.00219916883840406,0.0355841323264532,0.0301019173019392,"ENSG00000125845/ENSG00000103489/ENSG00000136378/ENSG00000147155/ENSG00000182197/ENSG00000169231/ENSG00000248746/ENSG00000166341/ENSG00000067560/ENSG00000109906/ENSG00000086300/ENSG00000178882/ENSG00000196218/ENSG00000068885",14
"GO:1903599","positive regulation of autophagy of mitochondrion","14/4660","30/21338",0.466666666666667,2.13685264663805,3.29367780073832,0.00219916883840406,0.0355841323264532,0.0301019173019392,"ENSG00000105401/ENSG00000048707/ENSG00000162600/ENSG00000151729/ENSG00000100225/ENSG00000176171/ENSG00000090432/ENSG00000158828/ENSG00000197386/ENSG00000223802/ENSG00000196683/ENSG00000103266/ENSG00000185345/ENSG00000086232",14
"GO:0031468","nuclear membrane reassembly","13/4660","27/21338",0.481481481481481,2.20468923859482,3.31087397867708,0.00221955189736885,0.0355841323264532,0.0301019173019392,"ENSG00000165476/ENSG00000119541/ENSG00000131165/ENSG00000147457/ENSG00000083937/ENSG00000162819/ENSG00000176108/ENSG00000086065/ENSG00000130724/ENSG00000103275/ENSG00000180198/ENSG00000115561/ENSG00000021574",13
"GO:0034453","microtubule anchoring","13/4660","27/21338",0.481481481481481,2.20468923859482,3.31087397867708,0.00221955189736885,0.0355841323264532,0.0301019173019392,"ENSG00000076826/ENSG00000133393/ENSG00000101004/ENSG00000174007/ENSG00000147144/ENSG00000168172/ENSG00000260220/ENSG00000130479/ENSG00000204843/ENSG00000107949/ENSG00000131437/ENSG00000173402/ENSG00000074054",13
"GO:0050650","chondroitin sulfate proteoglycan biosynthetic process","13/4660","27/21338",0.481481481481481,2.20468923859482,3.31087397867708,0.00221955189736885,0.0355841323264532,0.0301019173019392,"ENSG00000147119/ENSG00000103489/ENSG00000182022/ENSG00000116704/ENSG00000131873/ENSG00000136213/ENSG00000198108/ENSG00000122863/ENSG00000180767/ENSG00000157593/ENSG00000109956/ENSG00000176022/ENSG00000115339",13
"GO:1901526","positive regulation of mitophagy","13/4660","27/21338",0.481481481481481,2.20468923859482,3.31087397867708,0.00221955189736885,0.0355841323264532,0.0301019173019392,"ENSG00000105401/ENSG00000048707/ENSG00000162600/ENSG00000151729/ENSG00000100225/ENSG00000090432/ENSG00000158828/ENSG00000197386/ENSG00000223802/ENSG00000196683/ENSG00000103266/ENSG00000185345/ENSG00000086232",13
"GO:0051306","mitotic sister chromatid separation","25/4660","66/21338",0.378787878787879,1.73445831707634,3.15880350328337,0.00222026701165207,0.0355841323264532,0.0301019173019392,"ENSG00000154839/ENSG00000165480/ENSG00000122952/ENSG00000099910/ENSG00000164109/ENSG00000025770/ENSG00000139687/ENSG00000154473/ENSG00000156831/ENSG00000112029/ENSG00000144535/ENSG00000164754/ENSG00000002822/ENSG00000141552/ENSG00000137812/ENSG00000161888/ENSG00000196510/ENSG00000177602/ENSG00000036257/ENSG00000040275/ENSG00000134057/ENSG00000149311/ENSG00000134982/ENSG00000116670/ENSG00000117724",25
"GO:1904262","negative regulation of TORC1 signaling","27/4660","73/21338",0.36986301369863,1.69359162796167,3.13776367547156,0.00226401386131225,0.0357687034596023,0.030258052765224,"ENSG00000166167/ENSG00000099910/ENSG00000103091/ENSG00000155792/ENSG00000164603/ENSG00000114062/ENSG00000198198/ENSG00000085415/ENSG00000103148/ENSG00000100387/ENSG00000204673/ENSG00000170027/ENSG00000138134/ENSG00000114316/ENSG00000274070/ENSG00000183735/ENSG00000118162/ENSG00000142208/ENSG00000108523/ENSG00000291122/ENSG00000103197/ENSG00000036257/ENSG00000118046/ENSG00000149311/ENSG00000134086/ENSG00000114388/ENSG00000142875",27
"GO:1990830","cellular response to leukemia inhibitory factor","39/4660","116/21338",0.336206896551724,1.53948127867397,3.07963941902251,0.00226743810311393,0.0357687034596023,0.030258052765224,"ENSG00000136158/ENSG00000102554/ENSG00000100321/ENSG00000140464/ENSG00000139874/ENSG00000008083/ENSG00000136826/ENSG00000151491/ENSG00000100285/ENSG00000207726/ENSG00000029363/ENSG00000165195/ENSG00000172819/ENSG00000105193/ENSG00000023909/ENSG00000105552/ENSG00000116833/ENSG00000119411/ENSG00000138738/ENSG00000115548/ENSG00000087903/ENSG00000067057/ENSG00000115053/ENSG00000163710/ENSG00000164736/ENSG00000118965/ENSG00000086300/ENSG00000187678/ENSG00000135144/ENSG00000116649/ENSG00000184557/ENSG00000007372/ENSG00000153147/ENSG00000118513/ENSG00000072274/ENSG00000074266/ENSG00000182389/ENSG00000118257/ENSG00000153187",39
"GO:0051013","microtubule severing","8/4660","13/21338",0.615384615384615,2.81782766589634,3.46551287917186,0.002273262610685,0.0357687034596023,0.030258052765224,"ENSG00000186625/ENSG00000167216/ENSG00000182263/ENSG00000132321/ENSG00000170703/ENSG00000261308/ENSG00000132436/ENSG00000021574",8
"GO:0055015","ventricular cardiac muscle cell development","8/4660","13/21338",0.615384615384615,2.81782766589634,3.46551287917186,0.002273262610685,0.0357687034596023,0.030258052765224,"ENSG00000164093/ENSG00000170312/ENSG00000068305/ENSG00000133026/ENSG00000135547/ENSG00000134057/ENSG00000117707/ENSG00000160789",8
"GO:0060213","positive regulation of nuclear-transcribed mRNA poly(A) tail shortening","8/4660","13/21338",0.615384615384615,2.81782766589634,3.46551287917186,0.002273262610685,0.0357687034596023,0.030258052765224,"ENSG00000107864/ENSG00000070756/ENSG00000100354/ENSG00000184708/ENSG00000168002/ENSG00000125107/ENSG00000123908/ENSG00000078687",8
"GO:0072017","distal tubule development","8/4660","13/21338",0.615384615384615,2.81782766589634,3.46551287917186,0.002273262610685,0.0357687034596023,0.030258052765224,"ENSG00000101384/ENSG00000198914/ENSG00000148400/ENSG00000269707/ENSG00000118762/ENSG00000075891/ENSG00000104327/ENSG00000008710",8
"GO:0098528","skeletal muscle fiber differentiation","8/4660","13/21338",0.615384615384615,2.81782766589634,3.46551287917186,0.002273262610685,0.0357687034596023,0.030258052765224,"ENSG00000100625/ENSG00000142156/ENSG00000133424/ENSG00000184058/ENSG00000164690/ENSG00000157119/ENSG00000003137/ENSG00000181027",8
"GO:0007127","meiosis I","50/4660","157/21338",0.318471337579618,1.45827068696864,3.04639579347902,0.00227554375886138,0.0357687034596023,0.030258052765224,"ENSG00000160207/ENSG00000179008/ENSG00000164828/ENSG00000196074/ENSG00000122952/ENSG00000167077/ENSG00000154611/ENSG00000165496/ENSG00000197275/ENSG00000119684/ENSG00000137090/ENSG00000087586/ENSG00000112029/ENSG00000101224/ENSG00000168070/ENSG00000178460/ENSG00000133863/ENSG00000171772/ENSG00000161609/ENSG00000162669/ENSG00000175305/ENSG00000054796/ENSG00000143194/ENSG00000164754/ENSG00000178966/ENSG00000172732/ENSG00000187531/ENSG00000123975/ENSG00000175595/ENSG00000078487/ENSG00000161860/ENSG00000137812/ENSG00000204463/ENSG00000141255/ENSG00000143452/ENSG00000151475/ENSG00000204371/ENSG00000132016/ENSG00000182185/ENSG00000170315/ENSG00000057468/ENSG00000178222/ENSG00000066923/ENSG00000111247/ENSG00000058804/ENSG00000145700/ENSG00000159374/ENSG00000149311/ENSG00000076242/ENSG00000164256",50
"GO:0048701","embryonic cranial skeleton morphogenesis","19/4660","46/21338",0.41304347826087,1.89131367792499,3.19881342823139,0.00231552279239224,0.0362184289524622,0.0306384919865727,"ENSG00000175387/ENSG00000126778/ENSG00000100625/ENSG00000196092/ENSG00000187535/ENSG00000122691/ENSG00000124813/ENSG00000184058/ENSG00000092607/ENSG00000157227/ENSG00000116132/ENSG00000137203/ENSG00000106571/ENSG00000273706/ENSG00000176842/ENSG00000100714/ENSG00000166949/ENSG00000078246/ENSG00000163513",19
"GO:0099563","modification of synaptic structure","19/4660","46/21338",0.41304347826087,1.89131367792499,3.19881342823139,0.00231552279239224,0.0362184289524622,0.0306384919865727,"ENSG00000170759/ENSG00000080845/ENSG00000186260/ENSG00000150764/ENSG00000127314/ENSG00000241360/ENSG00000137825/ENSG00000070182/ENSG00000004139/ENSG00000172757/ENSG00000083937/ENSG00000067560/ENSG00000273749/ENSG00000097007/ENSG00000175866/ENSG00000066032/ENSG00000186908/ENSG00000090372/ENSG00000157985",19
"GO:0060041","retina development in camera-type eye","62/4660","203/21338",0.305418719211823,1.39850313960126,3.01554832397121,0.00232077102478692,0.0362184289524622,0.0306384919865727,"ENSG00000168267/ENSG00000173482/ENSG00000133424/ENSG00000100987/ENSG00000179431/ENSG00000140386/ENSG00000081148/ENSG00000187498/ENSG00000166575/ENSG00000198719/ENSG00000069188/ENSG00000119685/ENSG00000148400/ENSG00000151090/ENSG00000082014/ENSG00000179774/ENSG00000137203/ENSG00000151615/ENSG00000135541/ENSG00000114739/ENSG00000166402/ENSG00000123552/ENSG00000148053/ENSG00000106689/ENSG00000106144/ENSG00000172270/ENSG00000273706/ENSG00000139445/ENSG00000141337/ENSG00000123349/ENSG00000164588/ENSG00000171316/ENSG00000146555/ENSG00000176842/ENSG00000075891/ENSG00000163832/ENSG00000164073/ENSG00000106688/ENSG00000147862/ENSG00000156171/ENSG00000064309/ENSG00000197406/ENSG00000133026/ENSG00000131242/ENSG00000183638/ENSG00000104327/ENSG00000160439/ENSG00000187634/ENSG00000007372/ENSG00000162992/ENSG00000110400/ENSG00000162337/ENSG00000127616/ENSG00000111554/ENSG00000153395/ENSG00000138083/ENSG00000162599/ENSG00000078369/ENSG00000157933/ENSG00000138061/ENSG00000169504/ENSG00000117707",62
